muonID	time	pos_x	pos_y	pos_z
93	16890	-38.0021	-116.959	-127.02
93	16892.5	-40.1305	-123.509	-125.88
93	16890	-38.3104	-117.907	-125.88
93	16890	-38.0021	-116.959	-125.88
83	3127.5	73.4494	-101.094	76.2
83	3127.5	70.4281	-96.936	76.2
83	3125	65.9466	-90.7677	76.2
83	3127.5	65.8349	-90.6139	76.2
83	3125	63.7577	-87.7549	76.2
83	3125	62.3728	-85.8488	76.2
83	3127.5	73.4494	-101.094	75.82
83	3127.5	70.4281	-96.936	75.82
83	3125	65.9466	-90.7677	75.82
83	3127.5	65.8349	-90.6139	75.82
83	3125	63.7577	-87.7549	75.82
83	3125	62.3728	-85.8488	75.82
83	3130	73.4494	-101.094	71.64
83	3130	70.4281	-96.936	71.64
83	3127.5	65.9466	-90.7677	71.64
83	3130	65.8349	-90.6139	71.64
83	3127.5	63.7577	-87.7549	71.64
83	3130	73.4494	-101.094	59.86
83	3130	70.4281	-96.936	59.86
83	3127.5	65.9466	-90.7677	59.86
83	3130	65.8349	-90.6139	59.86
83	3127.5	63.7577	-87.7549	59.86
83	3130	73.4494	-101.094	51.69
83	3130	70.4281	-96.936	51.69
83	3127.5	65.9466	-90.7677	51.69
83	3130	65.8349	-90.6139	51.69
83	3127.5	63.7577	-87.7549	51.69
83	3130	73.4494	-101.094	49.98
83	3130	70.4281	-96.936	49.98
83	3127.5	65.9466	-90.7677	49.98
83	3130	65.8349	-90.6139	49.98
83	3127.5	63.7577	-87.7549	49.98
19	5005	-173.68	-27.5082	126.26
63	13025	-159.074	-25.1948	106.5
59	1030	236.072	-37.3902	-194.85
59	1030	233.633	-37.0038	-194.85
59	1030	219.23	-34.7226	-194.85
59	1030	196.73	-31.1589	-194.85
59	1030	193.637	-30.6691	-194.85
59	1030	236.072	-37.3902	-180.22
59	1030	233.633	-37.0038	-180.22
59	1030	219.23	-34.7226	-180.22
59	1030	196.73	-31.1589	-180.22
59	1030	193.637	-30.6691	-180.22
59	1030	236.072	-37.3902	-162.51
59	1030	233.633	-37.0038	-162.51
59	1030	219.23	-34.7226	-162.51
59	1030	196.73	-31.1589	-162.51
59	1030	193.637	-30.6691	-162.51
59	1030	236.072	-37.3902	-160.46
59	1030	233.633	-37.0038	-160.46
59	1030	219.23	-34.7226	-160.46
59	1030	196.73	-31.1589	-160.46
59	1030	193.637	-30.6691	-160.46
59	1030	236.072	-37.3902	-158.96
59	1030	233.633	-37.0038	-158.96
59	1030	219.23	-34.7226	-158.96
59	1030	196.73	-31.1589	-158.96
59	1030	193.637	-30.6691	-158.96
59	1030	236.072	-37.3902	-157.899
59	1030	233.633	-37.0038	-157.899
59	1030	219.23	-34.7226	-157.899
59	1030	196.73	-31.1589	-157.899
59	1030	193.637	-30.6691	-157.899
59	1030	236.072	-37.3902	-156.561
59	1030	233.633	-37.0038	-156.561
59	1030	219.23	-34.7226	-156.561
59	1030	196.73	-31.1589	-156.561
59	1030	193.637	-30.6691	-156.561
17	5395	230.255	-36.4688	-154.57
59	1030	236.072	-37.3902	-153.43
59	1030	233.633	-37.0038	-153.43
59	1030	219.23	-34.7226	-153.43
59	1030	196.73	-31.1589	-153.43
59	1030	193.637	-30.6691	-153.43
71	445	-32.0085	98.512	-40.48
94	4860	-40.0131	123.148	-34.59
57	460	114.567	18.1456	-54.73
20	13480	-76.9715	-236.894	-123.41
18	175	-83.2538	-256.229	-117.33
21	630	167.851	-231.027	84.655
37	410	167.851	-231.027	72.21
19	5000	274.355	-0	101.56
5	5225	175.329	56.9678	33.26
50	645	149.711	48.6439	27.56
25	6275	96.0012	-69.749	-132.262
6	195	105.322	-76.5212	-109.73
-999	3945	-71.7053	-98.6939	149.095
-999	3945	-71.7053	-98.6939	146.4
-999	3945	-71.7053	-98.6939	144.105
-999	3945	-71.7053	-98.6939	140.13
-999	3945	-71.7053	-98.6939	138.61
-999	3945	-71.7053	-98.6939	137.818
-999	3945	-71.7053	-98.6939	136.33
6	195	51.108	-100.305	-95.01
16	21542.5	47.7809	-93.7753	-85.7
16	21540	47.7809	-93.7753	-80.57
7	20680	47.8555	-93.9218	-78.1
57	460	51.1597	-100.407	-65.75
24	205	-149.064	-1.82545e-14	-119.23
5	5225	112.25	112.25	41.05
50	645	113.19	113.19	24.9
99	16195	116.952	116.952	20.34
59	1015	135.397	-21.4448	-104.98
52	3320	-19.82	-125.138	148.3
73	2675	81.8216	-59.4468	-86.46
7	20680	97.9922	-71.1955	-74.49
57	460	85.6951	-62.2612	-61.57
71	445	91.7924	-66.6911	-52.45
57	465	-167.101	-85.1422	-143.74
14	95	153.022	-77.9688	166.73
93	16895	-55.1779	-169.82	-163.31
-999	16895	-47.7377	-146.921	-163.31
-999	16895	-47.4501	-146.036	-163.31
93	16895	-46.9363	-144.455	-163.31
93	16895	-44.6698	-137.479	-163.31
93	16895	-55.1779	-169.82	-151.15
93	16895	-47.7377	-146.921	-151.15
93	16895	-47.4501	-146.036	-151.15
93	16895	-46.9363	-144.455	-151.15
93	16895	-44.6698	-137.479	-151.15
93	16895	-55.1779	-169.82	-149.63
93	16895	-47.7377	-146.921	-149.63
93	16895	-47.4501	-146.036	-149.63
93	16895	-46.9363	-144.455	-149.63
93	16895	-44.6698	-137.479	-149.63
93	16895	-55.1779	-169.82	-149.25
93	16895	-47.7377	-146.921	-149.25
93	16895	-47.4501	-146.036	-149.25
93	16895	-46.9363	-144.455	-149.25
93	16895	-44.6698	-137.479	-149.25
83	3125	135.596	-186.632	42.76
19	5000	128.844	-177.339	35.92
50	645	131.22	-180.609	34.78
78	2245	-56.7148	111.309	23.19
78	2245	-50.4179	98.9507	23.19
78	2245	-56.7148	111.309	12.74
78	2245	-50.4179	98.9507	12.74
99	16195	-56.2835	110.463	11.98
23	2320	222.105	-0	192.38
59	1030	225.939	-35.7852	-144.31
59	1030	195.35	-30.9404	-144.31
59	1030	225.939	-35.7852	-142.03
59	1030	195.35	-30.9404	-142.03
10	5875	225.681	-35.7443	-132.72
25	6275	190.146	-138.149	-87.1672
69	25545	-220.582	-112.392	-142.03
80	1065	-256.21	-130.546	-125.69
45	4245	-225.153	-114.721	-123.22
80	1065	-256.21	-130.546	-105.74
4	8165	-42.6808	-269.476	78.86
4	8165	-42.5805	-268.843	78.86
4	8162.5	-42.3411	-267.331	78.86
89	13565	-44.332	-279.902	78.86
4	8162.5	-42.6808	-269.476	78.29
4	8162.5	-42.5805	-268.843	78.29
4	8160	-42.3411	-267.331	78.29
4	8165	-42.6808	-269.476	73.54
4	8165	-42.5805	-268.843	73.54
4	8162.5	-42.3411	-267.331	73.54
63	13025	-44.8208	-282.988	54.54
73	2670	104.986	-76.2769	-18.06
57	455	92.1511	-66.9517	-4.76
74	14840	108.393	-78.7524	-1.53
47	9465	168.894	-0	126.559
14	95	166.257	-0	121.89
59	1020	129.017	-20.4343	-176.04
-999	14840	200.032	-31.6819	-14.26
-999	14840	195.883	-31.0249	-14.26
-999	14840	200.032	-31.6819	-13.3319
-999	14840	195.883	-31.0249	-13.3319
-999	14840	200.032	-31.6819	-8.00781
-999	14840	195.883	-31.0249	-8.00781
-999	14840	200.032	-31.6819	-7.33556
-999	14840	195.883	-31.0249	-7.33556
-999	14840	200.032	-31.6819	-6.85
-999	14840	195.883	-31.0249	-6.85
-999	14840	200.032	-31.6819	-1.34
-999	14840	195.883	-31.0249	-1.34
17	5395	194.511	-99.1084	-165.02
67	11385	146.967	-202.283	-29.46
69	25545	-254.463	-40.303	-149.63
3	10520	-20.0776	126.765	56.06
99	16200	230.208	-74.7991	143.93
19	5005	236.533	-76.8541	106.69
71	445	-52.8687	103.761	-38.77
94	4860	-56.0247	109.955	-32.88
57	460	115.377	37.4884	-53.21
20	13480	-41.3821	-261.276	-130.44
18	175	-41.7297	-263.471	-113.53
47	9460	192.191	-192.191	60.3557
33	710	198.113	-198.113	58.34
47	9460	192.191	-192.191	57.77
29	9690	182.175	-182.175	52.83
16	21540	208.111	-32.9615	-55.68
18	175	-162.49	-223.649	-125.12
45	4245	-166.957	-229.797	-116.19
16	21540	87.716	-269.962	-97.1
16	21540	81.6686	-251.35	-97.1
94	4860	84.3107	-259.482	-90.64
16	21540	87.716	-269.962	-70.12
16	21540	81.6686	-251.35	-70.12
93	16890	88.127	-271.227	-66.7
22	2530	88.2131	-271.492	-60.43
64	425	129.784	-0	-65.18
57	460	112.005	-0	-56.44
57	465	-66.4619	-130.439	-135.95
-999	25550	-83.9261	-164.714	-121.32
93	16890	-80.3695	-157.734	-120.477
93	16890	-68.0589	-133.573	-120.477
93	16890	-64.6936	-126.968	-120.477
94	4860	-85.3525	-167.514	-108.59
59	1020	147.259	-75.0323	-169.96
14	95	149.891	-48.7026	169.2
93	16895	-29.351	-185.315	-194.09
93	16895	-22.6337	-142.904	-194.09
93	16895	-29.351	-185.315	-193.71
93	16895	-22.6337	-142.904	-193.71
93	16895	-29.351	-185.315	-191.955
93	16895	-22.6337	-142.904	-191.955
93	16895	-29.351	-185.315	-188.58
93	16895	-22.6337	-142.904	-188.58
93	16895	-29.351	-185.315	-184.883
93	16895	-22.6337	-142.904	-184.883
93	16895	-29.351	-185.315	-175.03
93	16895	-22.6337	-142.904	-175.03
93	16895	-29.351	-185.315	-173.57
93	16895	-22.6337	-142.904	-173.57
93	16895	-29.351	-185.315	-165.97
93	16895	-22.6337	-142.904	-165.97
93	16895	-29.351	-185.315	-164.64
93	16895	-22.6337	-142.904	-164.64
93	16895	-29.351	-185.315	-162.55
93	16895	-22.6337	-142.904	-162.55
19	5000	163.019	-163.019	33.83
50	645	147.731	-147.731	33.45
27	12255	91.7339	-66.6485	101.37
83	3130	62.9562	-123.558	78.1
83	3130	62.5588	-122.778	78.1
83	3130	61.313	-120.334	78.1
83	3130	60.3011	-118.348	78.1
83	3130	59.705	-117.178	78.1
83	3130	51.9706	-101.998	78.1
83	3130	51.798	-101.659	78.1
83	3130	50.5904	-99.2893	78.1
83	3127.5	45.8462	-89.9783	78.1
83	3130	62.9562	-123.558	77.2806
83	3130	62.5588	-122.778	77.2806
83	3130	61.313	-120.334	77.2806
83	3130	60.3011	-118.348	77.2806
83	3130	59.705	-117.178	77.2806
83	3130	51.9706	-101.998	77.2806
83	3130	51.798	-101.659	77.2806
83	3130	50.5904	-99.2893	77.2806
83	3127.5	45.8462	-89.9783	77.2806
83	3130	62.9562	-123.558	76.58
83	3130	62.5588	-122.778	76.58
83	3130	61.313	-120.334	76.58
83	3130	60.3011	-118.348	76.58
83	3130	59.705	-117.178	76.58
83	3130	51.9706	-101.998	76.58
83	3130	51.798	-101.659	76.58
83	3130	50.5904	-99.2893	76.58
83	3127.5	45.8462	-89.9783	76.58
83	3127.5	62.9562	-123.558	76.2
83	3127.5	62.5588	-122.778	76.2
83	3127.5	61.313	-120.334	76.2
83	3127.5	60.3011	-118.348	76.2
83	3127.5	59.705	-117.178	76.2
83	3127.5	51.9706	-101.998	76.2
83	3127.5	51.798	-101.659	76.2
83	3127.5	50.5904	-99.2893	76.2
83	3125	48.2615	-94.7184	76.2
83	3125	47.0538	-92.3484	76.2
83	3125	45.8462	-89.9783	76.2
83	3127.5	62.5588	-122.778	75.44
83	3125	48.2615	-94.7184	75.44
83	3125	47.0538	-92.3484	75.44
83	3125	45.8462	-89.9783	75.44
83	3130	62.9562	-123.558	74.87
83	3130	62.5588	-122.778	74.87
83	3130	61.313	-120.334	74.87
83	3130	60.3011	-118.348	74.87
83	3130	59.705	-117.178	74.87
83	3130	51.9706	-101.998	74.87
83	3130	51.798	-101.659	74.87
83	3130	50.5904	-99.2893	74.87
83	3127.5	45.8462	-89.9783	74.87
83	3130	62.9562	-123.558	74.49
83	3130	62.5588	-122.778	74.49
83	3130	61.313	-120.334	74.49
83	3130	60.3011	-118.348	74.49
83	3130	59.705	-117.178	74.49
83	3130	51.9706	-101.998	74.49
83	3130	51.798	-101.659	74.49
83	3130	50.5904	-99.2893	74.49
83	3127.5	48.2615	-94.7184	74.49
83	3127.5	47.0538	-92.3484	74.49
83	3127.5	45.8462	-89.9783	74.49
83	3130	62.9562	-123.558	72.7204
83	3130	62.5588	-122.778	72.7204
83	3130	61.313	-120.334	72.7204
83	3130	60.3011	-118.348	72.7204
83	3130	59.705	-117.178	72.7204
83	3130	51.9706	-101.998	72.7204
83	3130	51.798	-101.659	72.7204
83	3130	50.5904	-99.2893	72.7204
83	3127.5	45.8462	-89.9783	72.7204
83	3127.5	62.9562	-123.558	71.45
83	3127.5	62.5588	-122.778	71.45
83	3127.5	61.313	-120.334	71.45
83	3127.5	60.3011	-118.348	71.45
83	3127.5	59.705	-117.178	71.45
83	3127.5	51.9706	-101.998	71.45
83	3127.5	51.798	-101.659	71.45
83	3127.5	50.5904	-99.2893	71.45
83	3125	48.2615	-94.7184	71.45
83	3125	47.0538	-92.3484	71.45
83	3125	45.8462	-89.9783	71.45
83	3130	62.9562	-123.558	66.7
83	3130	62.5588	-122.778	66.7
83	3130	61.313	-120.334	66.7
83	3130	60.3011	-118.348	66.7
83	3130	59.705	-117.178	66.7
83	3130	51.9706	-101.998	66.7
83	3130	51.798	-101.659	66.7
83	3130	50.5904	-99.2893	66.7
83	3127.5	45.8462	-89.9783	66.7
83	3130	62.9562	-123.558	64.8
83	3130	62.5588	-122.778	64.8
83	3130	61.313	-120.334	64.8
83	3130	60.3011	-118.348	64.8
83	3130	59.705	-117.178	64.8
83	3130	51.9706	-101.998	64.8
83	3130	51.798	-101.659	64.8
83	3130	50.5904	-99.2893	64.8
83	3127.5	45.8462	-89.9783	64.8
83	3130	62.9562	-123.558	62.14
83	3130	62.5588	-122.778	62.14
83	3130	61.313	-120.334	62.14
83	3130	60.3011	-118.348	62.14
83	3130	59.705	-117.178	62.14
83	3130	51.9706	-101.998	62.14
83	3130	51.798	-101.659	62.14
83	3130	50.5904	-99.2893	62.14
83	3127.5	45.8462	-89.9783	62.14
83	3130	62.9562	-123.558	61.19
83	3130	62.5588	-122.778	61.19
83	3130	61.313	-120.334	61.19
83	3130	60.3011	-118.348	61.19
83	3130	59.705	-117.178	61.19
83	3130	51.9706	-101.998	61.19
83	3130	51.798	-101.659	61.19
83	3130	50.5904	-99.2893	61.19
83	3127.5	45.8462	-89.9783	61.19
83	3130	62.9562	-123.558	52.26
83	3130	62.5588	-122.778	52.26
83	3130	61.313	-120.334	52.26
83	3130	60.3011	-118.348	52.26
83	3130	59.705	-117.178	52.26
83	3130	51.9706	-101.998	52.26
83	3130	51.798	-101.659	52.26
83	3130	50.5904	-99.2893	52.26
83	3127.5	45.8462	-89.9783	52.26
83	3130	62.9562	-123.558	51.12
83	3130	62.5588	-122.778	51.12
83	3130	61.313	-120.334	51.12
83	3130	60.3011	-118.348	51.12
83	3130	59.705	-117.178	51.12
83	3130	51.9706	-101.998	51.12
83	3130	51.798	-101.659	51.12
83	3130	50.5904	-99.2893	51.12
83	3127.5	48.2615	-94.7184	51.12
83	3127.5	47.0538	-92.3484	51.12
83	3127.5	45.8462	-89.9783	51.12
83	3130	62.9562	-123.558	50.74
83	3130	62.5588	-122.778	50.74
83	3130	61.313	-120.334	50.74
83	3130	60.3011	-118.348	50.74
83	3130	59.705	-117.178	50.74
83	3130	51.9706	-101.998	50.74
83	3130	51.798	-101.659	50.74
83	3130	50.5904	-99.2893	50.74
83	3127.5	45.8462	-89.9783	50.74
19	5005	-183.065	-2.24183e-14	127.21
63	13025	-150.691	-1.84537e-14	111.44
10	5875	210.692	-68.4581	-106.652
29	9690	226.692	-164.702	46.56
19	5000	196.441	-142.723	31.74
27	12250	231.949	-168.521	21.48
53	1945	-232.094	-118.258	176.8
26	7640	-234.464	-119.465	154
26	7640	-233.787	-119.12	154
77	2925	180.492	-180.492	-42.19
67	11385	190.769	-190.769	-42
62	10980	-232.557	-75.5624	-179.08
3	10520	-42.5545	130.969	54.0612
19	5005	258.404	-40.9272	104.22
71	445	-77.5193	106.696	-36.87
94	4860	-69.5203	95.6865	-31.64
57	460	113.848	58.0086	-51.31
18	175	1.62172e-14	-264.855	-109.73
37	407.5	217.967	-158.363	90.64
37	410	213.427	-155.064	90.64
37	410	210.122	-152.663	90.64
37	407.5	217.967	-158.363	70.88
37	410	213.427	-155.064	70.88
37	410	210.122	-152.663	70.88
37	405	217.967	-158.363	64.61
37	407.5	213.427	-155.064	64.61
37	407.5	210.122	-152.663	64.61
83	3130	59.5289	-116.832	48.27
83	3130	58.3126	-114.445	48.27
83	3130	59.5289	-116.832	47.6947
83	3130	58.3126	-114.445	47.6947
83	3130	59.5289	-116.832	47.13
83	3130	58.3126	-114.445	47.13
83	3130	59.5289	-116.832	46.75
83	3130	58.3126	-114.445	46.75
83	3130	59.5289	-116.832	46.18
83	3130	58.3126	-114.445	46.18
83	3130	59.5289	-116.832	45.61
83	3130	58.3126	-114.445	45.61
83	3130	59.5289	-116.832	45.23
83	3130	58.3126	-114.445	45.23
83	3130	59.5289	-116.832	43.995
83	3130	58.3126	-114.445	43.995
83	3130	59.5289	-116.832	42
83	3130	58.3126	-114.445	42
83	3130	59.5289	-116.832	41.5567
83	3130	58.3126	-114.445	41.5567
83	3130	59.5289	-116.832	39.53
83	3130	58.3126	-114.445	39.53
83	3130	59.5289	-116.832	39.15
83	3130	58.3126	-114.445	39.15
83	3130	59.5289	-116.832	37.06
83	3130	58.3126	-114.445	37.06
52	3320	-132.905	-1.62756e-14	186.49
99	16200	231.381	-36.6471	140.51
93	16890	1.32971e-14	-217.165	-133.67
93	16892.5	1.32971e-14	-217.165	-125.5
69	25545	1.43674e-14	-234.645	-117.33
16	21540	1.44954e-14	-236.735	-105.55
16	21542.5	1.21499e-14	-198.43	-105.55
37	410	171.915	-124.904	83.3356
37	410	168.89	-122.706	83.3356
37	407.5	163.571	-118.842	83.3356
37	410	171.915	-124.904	81.9
37	410	168.89	-122.706	81.9
37	407.5	163.571	-118.842	81.9
37	410	171.915	-124.904	70.69
37	410	168.89	-122.706	70.69
37	407.5	163.571	-118.842	70.69
37	407.5	171.915	-124.904	58.15
37	407.5	168.89	-122.706	58.15
37	405	163.571	-118.842	58.15
59	1015	138.603	-45.035	-101.56
14	95	154.539	-24.4765	171.1
93	16895	1.1171e-14	-182.442	-157.8
93	16895	9.06991e-15	-148.128	-157.8
93	16895	1.1171e-14	-182.442	-154.95
93	16895	9.06991e-15	-148.128	-154.95
93	16895	1.1171e-14	-182.442	-153.62
93	16895	9.06991e-15	-148.128	-153.62
50	645	158.782	-115.362	32.5
70	12097.5	182.959	-132.927	3.43
23	2320	132.395	-20.9693	171.122
23	2320	132.395	-20.9693	169.569
37	405	142.723	-103.694	29.84
59	1020	132.002	-42.89	-173.95
14	95	153.225	-24.2685	119.04
14	95	152.099	-24.0901	119.04
14	95	150.598	-23.8523	119.04
14	95	149.692	-23.7088	119.04
14	95	148.346	-23.4957	119.04
69	25540	259.778	-84.4071	-84.37
18	175	266.167	-86.483	-79.43
4	8162.5	-89.1658	-274.424	82.28
4	8165	-86.1308	-265.083	82.28
4	8162.5	-85.5436	-263.276	82.28
4	8165	-84.6353	-260.481	82.28
4	8160	-89.1658	-274.424	78.29
4	8162.5	-86.1308	-265.083	78.29
4	8160	-85.5436	-263.276	78.29
4	8162.5	-84.6353	-260.481	78.29
99	16200	-87.4812	-269.239	75.25
4	8162.5	-89.1658	-274.424	72.4
4	8165	-86.1308	-265.083	72.4
4	8162.5	-85.5436	-263.276	72.4
4	8165	-84.6353	-260.481	72.4
63	13025	-83.9101	-258.249	61.95
63	13025	-83.5474	-257.132	61.95
4	8160	-89.1658	-274.424	50.17
4	8162.5	-86.1308	-265.083	50.17
4	8160	-85.5436	-263.276	50.17
4	8162.5	-84.6353	-260.481	50.17
73	2670	82.8493	-82.8493	-19.39
73	2670	82.8493	-82.8493	-18.25
73	2670	82.8493	-82.8493	-16.4564
57	455	80.9931	-80.9931	-4.95
57	455	80.4674	-80.4674	-4.95
74	14840	83.0957	-83.0957	-1.91
47	9465	136.992	-21.6975	117.71
23	2320	123.762	-19.602	106.12
93	16895	8.53845e-15	-139.448	-138.42
93	16892.5	7.90514e-15	-129.105	-138.42
93	16892.5	7.77717e-15	-127.015	-138.42
93	16892.5	8.53845e-15	-139.448	-132.15
93	16890	7.90514e-15	-129.105	-132.15
93	16890	7.77717e-15	-127.015	-132.15
57	465	7.25365e-15	-118.465	-130.63
93	16892.5	8.53845e-15	-139.448	-124.36
93	16890	7.90514e-15	-129.105	-124.36
93	16890	7.77717e-15	-127.015	-124.36
16	21540	7.35493e-15	-120.119	-121.51
73	2670	154.951	-50.3466	-15.59
74	14840	167.368	-54.381	-1.34
27	12255	141.706	-22.444	94.06
13	3280	176.87	-28.0135	92.54
13	3277.5	176.683	-27.9838	92.54
13	3280	176.495	-27.9541	92.54
9	3945	147.971	-23.4362	90.7388
9	3942.5	147.588	-23.3756	90.7388
2	5005	143.733	-22.7651	82.85
44	4950	184.114	-29.1608	55.3
16	21540	133.859	-184.241	-89.12
77	2925	125.301	-172.462	-50.74
65	22635	119.331	-234.201	46.18
83	3125	115.584	-226.846	44.85
27	12250	112.392	-220.582	31.55
37	405	129.321	-253.807	9.7
26	7640	-249.085	-3.05031e-14	163.69
17	5395	217.74	-70.7479	-159.32
94	4860	-21.4745	135.585	-36.3
59	1015	131.955	-0	-28.13
57	455	125.495	-0	-4.19
57	455	124.816	-0	-4.19
19	5005	180.609	-131.22	110.68
52	3317.5	173.384	-125.971	102.13
69	25547.5	-106.527	-209.07	-143.544
-999	25550	-89.1024	-174.873	-143.544
-999	25550	-88.8437	-174.366	-143.544
69	25545	-106.527	-209.07	-127.59
69	25547.5	-89.1024	-174.873	-127.59
69	25547.5	-88.8437	-174.366	-127.59
69	25547.5	-106.527	-209.07	-116.87
-999	25550	-89.1024	-174.873	-116.87
-999	25550	-88.8437	-174.366	-116.87
93	16890	-91.949	-180.46	-110.416
93	16890	-91.2903	-179.167	-110.416
93	16890	-91.0414	-178.679	-110.416
73	2675	169.841	-0	-80
7	20680	156.554	-0	-67.84
29	9692.5	94.6684	-185.797	64.04
99	16200	219.058	-111.616	147.92
50	650	-2.15105e-14	133.76	66.89
3	10520	-1.94481e-14	120.935	58.15
53	1945	-166.511	-229.182	165.59
99	16195	258.029	-40.8677	35.92
19	4997.5	278.296	-44.0778	23.95
23	2315	283.28	-44.8672	15.97
23	2315	281.674	-44.6128	15.97
23	2315	280.517	-44.4296	15.97
-999	2315	283.28	-44.8672	13.31
23	2315	281.674	-44.6128	13.31
-999	2315	280.517	-44.4296	13.31
16	21545	61.4158	-120.535	-127.78
57	460	45.2424	-88.7933	-127.02
16	21542.5	61.4158	-120.535	-126.45
16	21540	52.8676	-103.759	-126.45
16	21545	61.4158	-120.535	-114.86
17	5395	163.612	-118.871	-170.53
99	16195	-2.0548e-14	127.775	14.83
26	7640	-162.267	-223.341	143.93
9	3940	217.588	-34.4625	73.4485
23	2315	101.368	-16.0551	47.32
85	2500	129.315	-20.4815	45.99
1	1775	126.677	-20.0637	14.64
52	3320	-68.1802	-93.8419	161.22
16	21540	128.954	-253.086	-93.3
16	21540	115.546	-226.772	-93.3
94	4860	130.161	-255.456	-87.03
16	21540	128.954	-253.086	-67.65
16	21540	115.546	-226.772	-67.65
59	1015	130.086	-20.6037	-26.04
57	455	118.883	-18.8292	-4.38
89	13565	85.3648	-262.726	61.19
37	410	136.631	-136.631	146.4
19	5005	149.528	-149.528	112.58
52	3320	138.915	-138.915	110.68
8	6410	149.663	-149.663	108.59
69	25545	-139.038	-191.369	-131.01
73	2675	146.938	-23.2728	-82.09
7	20680	144.593	-22.9012	-69.93
51	335	178.035	-28.198	-59.86
89	13565	63.5262	-195.513	52.26
60	5840	-263.027	41.6594	114.67
60	5840	-257.948	40.855	114.67
60	5840	-250.327	39.6479	114.67
60	5840	-263.027	41.6594	111.82
60	5840	-257.948	40.855	111.82
60	5840	-250.327	39.6479	111.82
60	5840	-263.027	41.6594	108.59
60	5840	-257.948	40.855	108.59
60	5840	-250.327	39.6479	108.59
59	1015	155.769	50.6125	-33.45
20	13480	-41.5878	-262.575	-179.65
27	12255	71.4072	-71.4072	102.89
83	3127.5	41.657	-128.207	75.5312
83	3127.5	37.2242	-114.564	75.5312
83	3125	35.6375	-109.681	75.5312
83	3125	34.22	-105.318	75.5312
83	3125	33.5253	-103.18	75.5312
83	3130	41.657	-128.207	71.26
83	3130	37.2242	-114.564	71.26
83	3127.5	35.6375	-109.681	71.26
83	3127.5	34.22	-105.318	71.26
83	3127.5	33.5253	-103.18	71.26
83	3130	41.657	-128.207	64.0367
83	3130	37.2242	-114.564	64.0367
83	3127.5	35.6375	-109.681	64.0367
83	3127.5	34.22	-105.318	64.0367
83	3127.5	33.5253	-103.18	64.0367
60	5840	-167.38	26.5104	116.95
60	5840	-163.711	25.9292	116.95
60	5840	-161.093	25.5147	116.95
60	5840	-167.38	26.5104	108.21
60	5840	-163.711	25.9292	108.21
60	5840	-161.093	25.5147	108.21
60	5840	-167.38	26.5104	105.36
60	5840	-163.711	25.9292	105.36
60	5840	-161.093	25.5147	105.36
84	16492.5	124.051	40.3066	-29.08
84	16490	123.87	40.2479	-29.08
84	16492.5	123.69	40.1892	-29.08
84	16490	122.605	39.8369	-29.08
84	16492.5	122.425	39.7782	-29.08
57	455	133.886	43.5023	-3.62
93	16895	-31.8618	-201.167	-160.46
93	16895	-30.1973	-190.658	-160.46
93	16895	-31.8618	-201.167	-153.24
93	16895	-30.1973	-190.658	-153.24
27	12250	193.786	-193.786	25.09
53	1945	-240.689	-78.2045	180.41
26	7640	-245.079	-79.6309	157.42
93	16895	-21.2962	-134.459	-153.05
93	16895	-20.6126	-130.143	-153.05
93	16895	-21.2962	-134.459	-151.53
93	16895	-20.6126	-130.143	-151.53
37	405	119.102	-119.102	27.75
37	405	118.161	-118.161	27.75
70	12097.5	119.236	-119.236	3.81
70	12100	119.102	-119.102	3.81
70	12097.5	118.9	-118.9	3.81
70	12100	118.698	-118.698	3.81
50	650	16.5664	104.596	68.6
3	10520	18.0564	114.004	59.86
17	5395	128.435	-128.435	-176.61
2	5005	129.017	20.4343	95.39
26	7640	-87.7747	-270.143	136.14
69	25540	178.682	-178.682	-97.86
18	175	189.43	-189.43	-90.83
16	21540	192.386	-192.386	-63.09
7	20680	81.186	-81.186	-75.82
57	460	75.7064	-75.7064	-62.9
71	445	88.1298	-88.1298	-53.5468
37	410	176.348	-128.124	160.19
66	11552.5	19.6758	124.228	42
66	11550	17.8238	112.535	42
66	11555	19.6758	124.228	32.5
66	11552.5	17.8238	112.535	32.5
99	16195	20.6423	130.33	15.59
37	410	121.895	-167.774	134.05
37	410	121.895	-167.774	118.56
19	5005	117.968	-162.368	113.91
52	3320	105.704	-145.49	118.47
59	1015	138.4	21.9204	-30.41
57	455	130.518	20.672	-4
27	12250	153.333	-211.044	28.51
53	1945	-243.203	-38.5196	183.83
26	7640	-250.147	-39.6194	160.65
93	16895	-41.8027	-128.656	-152.1
37	405	102.519	-141.105	24.71
23	2320	119.415	-0	108.4
9	3945	121.992	-0	106.12
37	410	203.537	-203.537	102.89
3	10520	34.3766	105.8	61.57
66	11555	36.5941	112.625	57.58
9	3940	278.829	-0	48.84
9	3940	278.829	-0	48.08
9	3940	278.829	-0	47.13
99	16195	243.993	-0	32.69
26	7635	281.765	-0	87.98
52	3315	288.035	-0	63.09
67	11385	147.525	-203.051	-104.79
69	25542.5	145.515	-200.284	-102.13
66	11552.5	31.7051	97.5784	41.81
66	11550	29.5486	90.9411	41.81
66	11555	31.7051	97.5784	32.5
66	11552.5	29.5486	90.9411	32.5
99	16195	42.5537	130.967	16.35
13	3275	211.385	-0	81.33
44	4950	214.79	-0	51.88
26	7640	-127.229	-249.7	139.94
16	21540	117.048	-161.103	-131.39
