,muonID1,muonID2,x1,x1_normed,y1,y1_normed,z1,z1_normed,p1,t1_normed,t1,x2,x2_normed,y2,y2_normed,z2,z2_normed,t2_normed,t2,label
280803,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.033333333,805,1
285970,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
275633,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
282739,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
285324,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
284678,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
281447,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
274987,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
277571,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
276925,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
279509,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
280155,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
278863,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
284032,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
278217,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
276279,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
282093,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
280801,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.033333333,805,1
285967,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
275630,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
282737,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
285321,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
284675,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
283383,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
274984,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
277568,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
276922,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
279506,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
280152,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
278860,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
284029,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
278214,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
276276,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
282091,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
280798,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.033333333,805,1
285957,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
275621,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
282727,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
285311,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
284665,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
283373,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
281435,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
277559,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
276913,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
279497,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
280143,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
278851,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
284019,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
278205,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
276267,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
282081,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
280789,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.033333333,805,1
285961,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
275624,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
282731,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
285315,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
284669,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
283377,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
281439,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
274978,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
276916,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
279501,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
280147,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
278855,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
284023,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
278209,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
276270,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
282085,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
280793,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.033333333,805,1
285960,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
275623,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
282730,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
285314,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
284668,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
283376,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
281438,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
274977,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
277562,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
279500,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
280146,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
278854,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
284022,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
278208,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
276269,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
282084,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
280792,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.033333333,805,1
285964,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
275627,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
282734,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
285318,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
284672,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
283380,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
281442,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
274981,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
277565,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
276919,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
280150,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
278857,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
284026,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
278211,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
276273,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
282088,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
280796,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.033333333,805,1
285965,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
275628,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
282735,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
285319,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
284673,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
283381,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
281443,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
274982,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
277566,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
276920,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
279504,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
278858,724,724,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.3621799442,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
284027,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
278212,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
276274,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
282089,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
280797,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.033333333,805,1
285963,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
275626,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
282733,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
285317,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
284671,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
283379,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
281441,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
274980,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
277564,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
276918,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
279503,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
280149,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
284025,724,724,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.3680772469,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
278210,724,724,261.831,0.954011934,-85.0739,0.345193226,122.27,0.807635152,0.3742059354,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
276272,724,724,249.023,0.931533872,-126.884,0.271816427,125.69,0.816397643,0.3806799415,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
282087,724,724,229.49,0.897253422,-166.734,0.201879607,129.3,0.825646938,0.3872597375,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
280795,724,724,203.806,0.852177957,-203.806,0.136818182,133.29,0.835869844,0.3944759477,0.033333333,805,267.895,0.964654265,0,0.49449807,115.05,0.789136562,0.033333333,805,1
285971,724,724,-88.1857,0.339732011,271.408,0.970819586,71.26,0.676940815,0.36767217,0.033101852,800,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
275634,724,724,-43.8103,0.417610916,276.607,0.97994384,75.25,0.68716372,0.3624856405,0.033101852,800,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
282740,724,724,-4.42E-14,4.94E-01,275.115,0.977325377,79.2503,0.697413016,0.355654741,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
285325,724,724,42.3241,0.568776939,267.224,0.963476659,82.85,0.706635921,0.3514981809,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
284679,724,724,82.4905,0.639269042,253.88,0.940057915,86.65,0.716372022,0.3486413681,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
283386,724,724,119.897,0.704917515,235.31,0.907467533,90.26,0.725621317,0.3466994939,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
281448,724,724,154.114,0.76496841,212.12,0.866769042,93.87,0.734870612,0.345952354,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
274988,724,724,184.594,0.818460864,184.594,0.818460864,97.1,0.743146298,0.3459985255,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
277572,724,724,211.198,0.86515093,153.444,0.763792559,100.61,0.75213938,0.3475420944,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
276926,724,724,233.11,0.903606529,118.775,0.702948403,104.22,0.761388675,0.3498379728,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
279510,724,724,250.085,0.933397683,81.2576,0.6371053,108.02,0.771124776,0.3531395946,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
280156,724,724,261.97,0.954255879,41.4919,0.567316427,111.63,0.780374071,0.3574772738,0.033333333,805,268.162,0.96512285,-42.4727,0.419958407,118.66,0.798385857,0.033333333,805,1
